dataset,row_key,case_id,pos,prefix_length,case_length,activity_current,y_true_na,gemma-2-2b,llama32-1b,rnn,saprpt,tabpfn3,transformer,n_sequence_correct,n_tabular_correct,n_llm_correct,sequence_correct_tabular_wrong,sequence_correct_llm_wrong,llm_correct_sequence_wrong,tabular_correct_sequence_wrong,pred_gemma-2-2b,pred_llama32-1b,pred_rnn,pred_saprpt,pred_tabpfn3,pred_transformer,activity_current_label,y_true_na_label,pred_gemma-2-2b_label,pred_llama32-1b_label,pred_rnn_label,pred_saprpt_label,pred_tabpfn3_label,pred_transformer_label
BPI12,198202::60,198202,60,61,80,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198205::14,198205,14,15,30,24,24,False,False,True,True,True,False,1,2,0,False,True,False,False,22,14,24,24,24,6,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,O_CANCELLED,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,A_CANCELLED
BPI12,198214::33,198214,33,34,50,18,23,False,False,False,True,True,True,1,2,0,False,True,False,False,25,2,24,23,23,23,O_SENT,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Nabellen offertes,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198214::37,198214,37,38,50,23,23,False,False,True,True,True,False,1,2,0,False,True,False,False,25,25,23,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,198214::48,198214,48,49,50,11,25,True,False,True,False,False,False,1,0,1,True,False,False,False,25,4,25,4,4,13,A_REGISTERED,W_Valideren aanvraag,W_Valideren aanvraag,A_ACTIVATED,W_Valideren aanvraag,A_ACTIVATED,A_ACTIVATED,O_ACCEPTED
BPI12,198220::16,198220,16,17,28,24,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,198223::24,198223,24,25,46,8,17,False,False,True,True,False,True,2,1,0,False,True,False,False,22,15,17,17,15,17,A_FINALIZED,O_SELECTED,W_Completeren aanvraag,O_CREATED,O_SELECTED,O_SELECTED,O_CREATED,O_SELECTED
BPI12,198235::17,198235,17,18,84,24,25,False,False,True,False,False,True,2,0,0,True,True,False,False,2,2,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,<EOS>,<EOS>,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,198235::41,198235,41,42,84,23,23,False,False,True,True,True,False,1,2,0,False,True,False,False,25,25,23,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,198235::7,198235,7,8,84,3,17,False,False,False,True,False,True,1,1,0,False,True,False,False,22,8,22,17,8,17,A_ACCEPTED,O_SELECTED,W_Completeren aanvraag,A_FINALIZED,W_Completeren aanvraag,O_SELECTED,A_FINALIZED,O_SELECTED
BPI12,198250::30,198250,30,31,69,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,22,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Completeren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198322::14,198322,14,15,74,25,24,True,False,True,False,False,True,2,0,1,True,False,False,False,24,14,24,23,25,24,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,O_CANCELLED,W_Nabellen offertes,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Nabellen offertes
BPI12,198322::40,198322,40,41,74,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,22,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Completeren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198322::67,198322,67,68,74,23,25,True,False,True,False,False,True,2,0,1,True,False,False,False,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,198352::21,198352,21,22,34,25,23,False,False,True,True,False,True,2,1,0,False,True,False,False,2,25,23,23,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,198403::7,198403,7,8,8,20,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,7,20,2,W_Afhandelen leads,<EOS>,<EOS>,<EOS>,<EOS>,A_DECLINED,W_Afhandelen leads,<EOS>
BPI12,198412::33,198412,33,34,34,25,2,False,True,True,False,False,True,2,0,1,True,False,False,False,24,2,2,25,25,2,W_Valideren aanvraag,<EOS>,W_Nabellen offertes,<EOS>,<EOS>,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>
BPI12,198433::1,198433,1,2,8,9,20,False,False,False,False,False,True,1,0,0,True,True,False,False,7,7,7,10,7,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,198436::1,198436,1,2,8,9,20,False,False,False,False,False,True,1,0,0,True,True,False,False,7,7,7,10,7,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,198439::11,198439,11,12,12,22,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,22,22,2,W_Completeren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>
BPI12,198445::11,198445,11,12,23,17,8,False,False,True,False,False,False,1,0,0,True,True,False,False,22,15,8,15,15,22,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,A_FINALIZED,O_CREATED,O_CREATED,W_Completeren aanvraag
BPI12,198448::14,198448,14,15,37,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,198448::21,198448,21,22,37,25,25,False,False,True,False,True,True,2,1,0,False,True,False,False,24,2,25,24,25,25,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes,<EOS>,W_Valideren aanvraag,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag
BPI12,198466::32,198466,32,33,40,25,25,False,False,True,True,True,True,2,2,0,False,True,False,False,2,4,25,25,25,25,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,A_ACTIVATED,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag
BPI12,198472::26,198472,26,27,36,24,19,False,False,False,False,False,True,1,0,0,True,True,False,False,24,24,24,24,24,19,W_Nabellen offertes,O_SENT_BACK,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,O_SENT_BACK
BPI12,198472::33,198472,33,34,36,11,5,False,False,True,False,False,True,2,0,0,True,True,False,False,4,4,5,4,4,5,A_REGISTERED,A_APPROVED,A_ACTIVATED,A_ACTIVATED,A_APPROVED,A_ACTIVATED,A_ACTIVATED,A_APPROVED
BPI12,198475::15,198475,15,16,41,24,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,198496::17,198496,17,18,47,25,25,False,False,True,False,True,True,2,1,0,False,True,False,False,2,2,25,2,25,25,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,<EOS>,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Valideren aanvraag
BPI12,198496::46,198496,46,47,47,23,2,False,True,True,False,False,True,2,0,1,True,False,False,False,25,2,2,23,23,2,W_Nabellen incomplete dossiers,<EOS>,W_Valideren aanvraag,<EOS>,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,<EOS>
BPI12,198496::6,198496,6,7,47,17,8,False,False,False,False,False,True,1,0,0,True,True,False,False,22,15,22,15,15,8,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,W_Completeren aanvraag,O_CREATED,O_CREATED,A_FINALIZED
BPI12,198519::1,198519,1,2,3,9,7,False,True,True,False,False,False,1,0,1,True,False,False,False,20,7,7,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,198528::9,198528,9,10,10,22,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,22,22,2,W_Completeren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>
BPI12,198540::6,198540,6,7,12,20,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,20,20,22,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads,W_Afhandelen leads,W_Completeren aanvraag
BPI12,198543::15,198543,15,16,79,24,25,False,False,True,False,False,True,2,0,0,True,True,False,False,22,2,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,W_Completeren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,198543::41,198543,41,42,79,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198558::26,198558,26,27,29,14,6,False,False,False,False,False,True,1,0,0,True,True,False,False,24,5,24,17,24,6,O_CANCELLED,A_CANCELLED,W_Nabellen offertes,A_APPROVED,W_Nabellen offertes,O_SELECTED,W_Nabellen offertes,A_CANCELLED
BPI12,198567::6,198567,6,7,22,17,8,False,False,True,False,False,True,2,0,0,True,True,False,False,22,15,8,15,15,8,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,A_FINALIZED,O_CREATED,O_CREATED,A_FINALIZED
BPI12,198582::24,198582,24,25,38,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,2,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198606::5,198606,5,6,27,3,17,False,False,False,True,False,False,0,1,0,False,False,False,True,22,8,22,17,8,22,A_ACCEPTED,O_SELECTED,W_Completeren aanvraag,A_FINALIZED,W_Completeren aanvraag,O_SELECTED,A_FINALIZED,W_Completeren aanvraag
BPI12,198606::7,198606,7,8,27,8,15,False,True,True,False,False,True,2,0,1,True,False,False,False,22,15,15,17,17,15,A_FINALIZED,O_CREATED,W_Completeren aanvraag,O_CREATED,O_CREATED,O_SELECTED,O_SELECTED,O_CREATED
BPI12,198621::44,198621,44,45,54,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198621::45,198621,45,46,54,23,25,True,True,False,False,False,False,0,0,2,False,False,True,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198624::6,198624,6,7,32,8,17,False,False,False,False,True,True,1,1,0,False,True,False,False,22,15,22,15,17,17,A_FINALIZED,O_SELECTED,W_Completeren aanvraag,O_CREATED,W_Completeren aanvraag,O_CREATED,O_SELECTED,O_SELECTED
BPI12,198627::28,198627,28,29,94,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198627::72,198627,72,73,94,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198627::79,198627,79,80,94,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198627::87,198627,87,88,94,23,25,True,True,False,False,False,False,0,0,2,False,False,True,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198672::9,198672,9,10,47,17,8,False,False,False,False,False,True,1,0,0,True,True,False,False,22,15,22,15,15,8,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,W_Completeren aanvraag,O_CREATED,O_CREATED,A_FINALIZED
BPI12,198678::16,198678,16,17,46,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,198678::32,198678,32,33,46,23,23,False,False,False,True,True,False,0,2,0,False,False,False,True,25,25,25,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,198678::5,198678,5,6,46,22,20,False,False,False,False,False,True,1,0,0,True,True,False,False,22,22,22,22,22,20,W_Completeren aanvraag,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads
BPI12,198711::10,198711,10,11,48,24,22,False,True,True,False,False,True,2,0,1,True,False,False,False,2,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,198711::40,198711,40,41,48,25,25,True,True,False,True,True,False,0,2,2,False,False,True,True,25,25,23,25,25,23,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,198735::19,198735,19,20,34,23,23,False,False,False,True,True,False,0,2,0,False,False,False,True,25,25,25,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,198735::20,198735,20,21,34,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198828::14,198828,14,15,25,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,198861::1,198861,1,2,3,9,7,True,True,True,False,False,False,1,0,2,True,False,False,False,7,7,7,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,198876::50,198876,50,51,70,24,24,False,False,True,True,True,True,2,2,0,False,True,False,False,22,25,24,24,24,24,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes
BPI12,198876::58,198876,58,59,70,23,25,True,True,True,False,False,True,2,0,2,True,False,False,False,25,25,25,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,198882::23,198882,23,24,26,4,5,False,False,True,False,False,True,2,0,0,True,True,False,False,22,4,5,25,11,5,A_ACTIVATED,A_APPROVED,W_Completeren aanvraag,A_ACTIVATED,A_APPROVED,W_Valideren aanvraag,A_REGISTERED,A_APPROVED
BPI12,198906::19,198906,19,20,26,25,25,False,False,True,False,True,True,2,1,0,False,True,False,False,2,2,25,24,25,25,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,<EOS>,W_Valideren aanvraag,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag
BPI12,198909::17,198909,17,18,18,22,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,22,22,2,W_Completeren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>
BPI12,198915::36,198915,36,37,50,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198918::34,198918,34,35,48,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,198918::9,198918,9,10,48,3,8,False,True,False,False,False,False,0,0,1,False,False,True,False,22,8,22,17,17,17,A_ACCEPTED,A_FINALIZED,W_Completeren aanvraag,A_FINALIZED,W_Completeren aanvraag,O_SELECTED,O_SELECTED,O_SELECTED
BPI12,199002::34,199002,34,35,44,25,24,False,False,True,False,False,True,2,0,0,True,True,False,False,2,11,24,25,25,24,W_Valideren aanvraag,W_Nabellen offertes,<EOS>,A_REGISTERED,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes
BPI12,199026::1,199026,1,2,3,9,7,False,False,True,False,False,False,1,0,0,True,True,False,False,20,20,7,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,W_Afhandelen leads,W_Afhandelen leads,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199029::6,199029,6,7,7,22,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,22,22,2,W_Completeren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>
BPI12,199035::52,199035,52,53,55,4,11,False,False,True,False,True,False,1,1,0,False,True,False,False,25,2,11,25,11,13,A_ACTIVATED,A_REGISTERED,W_Valideren aanvraag,<EOS>,A_REGISTERED,W_Valideren aanvraag,A_REGISTERED,O_ACCEPTED
BPI12,199056::19,199056,19,20,47,17,14,False,True,True,False,False,True,2,0,1,True,False,False,False,24,14,14,15,15,14,O_SELECTED,O_CANCELLED,W_Nabellen offertes,O_CANCELLED,O_CANCELLED,O_CREATED,O_CREATED,O_CANCELLED
BPI12,199068::49,199068,49,50,85,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,199074::1,199074,1,2,3,9,7,True,False,True,False,False,False,1,0,1,True,False,False,False,7,9,7,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,A_DECLINED,A_PARTLYSUBMITTED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199086::44,199086,44,45,52,23,25,True,False,True,False,False,True,2,0,1,True,False,False,False,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,199104::32,199104,32,33,70,25,23,False,False,True,False,False,True,2,0,0,True,True,False,False,25,25,23,25,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,199107::25,199107,25,26,43,25,24,True,False,True,False,False,True,2,0,1,True,False,False,False,24,25,24,2,25,24,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag,W_Nabellen offertes,<EOS>,W_Valideren aanvraag,W_Nabellen offertes
BPI12,199140::22,199140,22,23,39,14,15,False,False,True,False,False,True,2,0,0,True,True,False,False,24,4,15,17,24,15,O_CANCELLED,O_CREATED,W_Nabellen offertes,A_ACTIVATED,O_CREATED,O_SELECTED,W_Nabellen offertes,O_CREATED
BPI12,199162::1,199162,1,2,24,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,7,7,7,10,20,20,A_PARTLYSUBMITTED,A_PREACCEPTED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199165::40,199165,40,41,58,23,23,False,False,False,True,True,True,1,2,0,False,True,False,False,25,25,25,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,199165::53,199165,53,54,58,13,4,True,True,False,False,False,False,0,0,2,False,False,True,False,4,4,11,11,5,5,O_ACCEPTED,A_ACTIVATED,A_ACTIVATED,A_ACTIVATED,A_REGISTERED,A_REGISTERED,A_APPROVED,A_APPROVED
BPI12,199168::5,199168,5,6,6,20,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,20,20,2,W_Afhandelen leads,<EOS>,<EOS>,<EOS>,<EOS>,W_Afhandelen leads,W_Afhandelen leads,<EOS>
BPI12,199171::5,199171,5,6,6,20,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,20,20,2,W_Afhandelen leads,<EOS>,<EOS>,<EOS>,<EOS>,W_Afhandelen leads,W_Afhandelen leads,<EOS>
BPI12,199180::1,199180,1,2,3,9,7,True,True,True,False,False,False,1,0,2,True,False,False,False,7,7,7,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199183::33,199183,33,34,41,24,24,True,True,False,True,True,False,0,2,2,False,False,True,True,24,24,22,24,24,6,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,A_CANCELLED
BPI12,199192::5,199192,5,6,6,20,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,20,20,2,W_Afhandelen leads,<EOS>,<EOS>,<EOS>,<EOS>,W_Afhandelen leads,W_Afhandelen leads,<EOS>
BPI12,199204::18,199204,18,19,26,24,24,False,True,False,True,True,False,0,2,1,False,False,True,True,2,24,22,24,24,22,W_Nabellen offertes,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,199213::21,199213,21,22,28,24,25,True,True,True,False,False,True,2,0,2,True,False,False,False,25,25,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,199273::42,199273,42,43,68,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,199279::26,199279,26,27,28,11,25,False,False,True,False,False,False,1,0,0,True,True,False,False,22,2,25,4,4,13,A_REGISTERED,W_Valideren aanvraag,W_Completeren aanvraag,<EOS>,W_Valideren aanvraag,A_ACTIVATED,A_ACTIVATED,O_ACCEPTED
BPI12,199279::7,199279,7,8,28,3,8,False,True,False,False,False,False,0,0,1,False,False,True,False,22,8,22,17,17,17,A_ACCEPTED,A_FINALIZED,W_Completeren aanvraag,A_FINALIZED,W_Completeren aanvraag,O_SELECTED,O_SELECTED,O_SELECTED
BPI12,199282::1,199282,1,2,6,9,20,False,False,False,False,False,True,1,0,0,True,True,False,False,7,7,7,10,7,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
